"date","station","location","typ","taxa","abundance","bb"
"2021-05-10","PSB3",10,"sav","Syringodium filiforme","<1%",0
"2021-05-10","PSB3",10,"sav","Ruppia maritima","<1%",0
"2021-05-10","PSB3",10,"sav","Halophila engelmannii","<1%",0
"2021-05-10","PSB3",10,"sav","Halophila decipiens","<1%",0
"2021-05-10","PSB3",20,"mcr","Red","51-75%",4
"2021-05-10","PSB3",20,"mcr","Green","<1%",0
"2021-05-10","PSB3",20,"mcr","Brown","<1%",0
"2021-05-10","PSB3",20,"mcr","Cyanobacteria","<1%",0
"2021-05-10","PSB3",20,"sav","Thalassia testudinum","<1%",0
"2021-05-10","PSB3",20,"sav","Halodule wrightii","1-5%",1
"2021-05-10","PSB3",20,"sav","Syringodium filiforme","<1%",0
"2021-05-10","PSB3",20,"sav","Ruppia maritima","<1%",0
"2021-05-10","PSB3",20,"sav","Halophila engelmannii","<1%",0
"2021-05-10","PSB3",20,"sav","Halophila decipiens","<1%",0
"2021-05-10","PSB3",30,"mcr","Red","26-50%",3
"2021-05-10","PSB3",30,"mcr","Green","<1%",0
"2021-05-10","PSB3",30,"mcr","Brown","<1%",0
"2021-05-10","PSB3",30,"mcr","Cyanobacteria","<1%",0
"2021-05-10","PSB3",30,"sav","Thalassia testudinum","1-5%",1
"2021-05-10","PSB3",30,"sav","Halodule wrightii","<1%",0
"2021-05-10","PSB3",30,"sav","Syringodium filiforme","<1%",0
"2021-05-10","PSB3",30,"sav","Ruppia maritima","<1%",0
"2021-05-10","PSB3",30,"sav","Halophila engelmannii","<1%",0
"2021-05-10","PSB3",30,"sav","Halophila decipiens","<1%",0
"2021-05-10","PSB3",40,"mcr","Red","76-100%",5
"2021-05-10","PSB3",40,"mcr","Green","<1%",0
"2021-05-10","PSB3",40,"mcr","Brown","<1%",0
"2021-05-10","PSB3",40,"mcr","Cyanobacteria","<1%",0
"2021-05-10","PSB3",40,"sav","Thalassia testudinum","<1%",0
"2021-05-10","PSB3",40,"sav","Halodule wrightii","26-50%",3
"2021-05-10","PSB3",40,"sav","Syringodium filiforme","<1%",0
"2021-05-10","PSB3",40,"sav","Ruppia maritima","<1%",0
"2021-05-10","PSB3",40,"sav","Halophila engelmannii","<1%",0
"2021-05-10","PSB3",40,"sav","Halophila decipiens","<1%",0
"2021-05-10","PSB3",50,"mcr","Red","76-100%",5
"2021-05-10","PSB3",50,"mcr","Green","<1%",0
"2021-05-10","PSB3",50,"mcr","Brown","<1%",0
"2021-05-10","PSB3",50,"mcr","Cyanobacteria","<1%",0
"2021-05-10","PSB3",50,"sav","Thalassia testudinum","<1%",0
"2021-05-10","PSB3",50,"sav","Halodule wrightii","<1%",0
"2021-05-10","PSB3",50,"sav","Syringodium filiforme","<1%",0
"2021-05-10","PSB3",50,"sav","Ruppia maritima","<1%",0
"2021-05-10","PSB3",50,"sav","Halophila engelmannii","<1%",0
"2021-05-10","PSB3",50,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB1",0,"mcr","Red","26-50%",3
"2021-05-10","SCRB1",0,"mcr","Green","<1%",0
"2021-05-10","SCRB1",0,"mcr","Brown","<1%",0
"2021-05-10","SCRB1",0,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB1",0,"sav","Thalassia testudinum","6-25%",2
"2021-05-10","SCRB1",0,"sav","Halodule wrightii","26-50%",3
"2021-05-10","SCRB1",0,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB1",0,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB1",0,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB1",0,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB1",10,"mcr","Red","6-25%",2
"2021-05-10","SCRB1",10,"mcr","Green","<1%",0
"2021-05-10","SCRB1",10,"mcr","Brown","<1%",0
"2021-05-10","SCRB1",10,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB1",10,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SCRB1",10,"sav","Halodule wrightii","6-25%",2
"2021-05-10","SCRB1",10,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB1",10,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB1",10,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB1",10,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB1",20,"mcr","Red","6-25%",2
"2021-05-10","SCRB1",20,"mcr","Green","<1%",0
"2021-05-10","SCRB1",20,"mcr","Brown","<1%",0
"2021-05-10","SCRB1",20,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB1",20,"sav","Thalassia testudinum","1-5%",1
"2021-05-10","SCRB1",20,"sav","Halodule wrightii","26-50%",3
"2021-05-10","SCRB1",20,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB1",20,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB1",20,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB1",20,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB1",30,"mcr","Red","26-50%",3
"2021-05-10","SCRB1",30,"mcr","Green","<1%",0
"2021-05-10","SCRB1",30,"mcr","Brown","<1%",0
"2021-05-10","SCRB1",30,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB1",30,"sav","Thalassia testudinum","1-5%",1
"2021-05-10","SCRB1",30,"sav","Halodule wrightii","26-50%",3
"2021-05-10","SCRB1",30,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB1",30,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB1",30,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB1",30,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB1",40,"mcr","Red","6-25%",2
"2021-05-10","SCRB1",40,"mcr","Green","<1%",0
"2021-05-10","SCRB1",40,"mcr","Brown","<1%",0
"2021-05-10","SCRB1",40,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB1",40,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SCRB1",40,"sav","Halodule wrightii","26-50%",3
"2021-05-10","SCRB1",40,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB1",40,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB1",40,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB1",40,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB1",50,"mcr","Red","26-50%",3
"2021-05-10","SCRB1",50,"mcr","Green","<1%",0
"2021-05-10","SCRB1",50,"mcr","Brown","<1%",0
"2021-05-10","SCRB1",50,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB1",50,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SCRB1",50,"sav","Halodule wrightii","26-50%",3
"2021-05-10","SCRB1",50,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB1",50,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB1",50,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB1",50,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB2",0,"mcr","Red","<1%",0
"2021-05-10","SCRB2",0,"mcr","Green","<1%",0
"2021-05-10","SCRB2",0,"mcr","Brown","<1%",0
"2021-05-10","SCRB2",0,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB2",0,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SCRB2",0,"sav","Halodule wrightii","26-50%",3
"2021-05-10","SCRB2",0,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB2",0,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB2",0,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB2",0,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB2",10,"mcr","Red","26-50%",3
"2021-05-10","SCRB2",10,"mcr","Green","<1%",0
"2021-05-10","SCRB2",10,"mcr","Brown","<1%",0
"2021-05-10","SCRB2",10,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB2",10,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SCRB2",10,"sav","Halodule wrightii","<1%",0
"2021-05-10","SCRB2",10,"sav","Syringodium filiforme","26-50%",3
"2021-05-10","SCRB2",10,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB2",10,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB2",10,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB2",20,"mcr","Red","6-25%",2
"2021-05-10","SCRB2",20,"mcr","Green","<1%",0
"2021-05-10","SCRB2",20,"mcr","Brown","<1%",0
"2021-05-10","SCRB2",20,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB2",20,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SCRB2",20,"sav","Halodule wrightii","<1%",0
"2021-05-10","SCRB2",20,"sav","Syringodium filiforme","51-75%",4
"2021-05-10","SCRB2",20,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB2",20,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB2",20,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB2",30,"mcr","Red","6-25%",2
"2021-05-10","SCRB2",30,"mcr","Green","<1%",0
"2021-05-10","SCRB2",30,"mcr","Brown","<1%",0
"2021-05-10","SCRB2",30,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB2",30,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SCRB2",30,"sav","Halodule wrightii","6-25%",2
"2021-05-10","SCRB2",30,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB2",30,"sav","Ruppia maritima","6-25%",2
"2021-05-10","SCRB2",30,"sav","Halophila engelmannii","6-25%",2
"2021-05-10","SCRB2",30,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB2",40,"mcr","Red","6-25%",2
"2021-05-10","SCRB2",40,"mcr","Green","<1%",0
"2021-05-10","SCRB2",40,"mcr","Brown","<1%",0
"2021-05-10","SCRB2",40,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB2",40,"sav","Thalassia testudinum","6-25%",2
"2021-05-10","SCRB2",40,"sav","Halodule wrightii","6-25%",2
"2021-05-10","SCRB2",40,"sav","Syringodium filiforme","26-50%",3
"2021-05-10","SCRB2",40,"sav","Ruppia maritima","1-5%",1
"2021-05-10","SCRB2",40,"sav","Halophila engelmannii","6-25%",2
"2021-05-10","SCRB2",40,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB2",50,"mcr","Red","6-25%",2
"2021-05-10","SCRB2",50,"mcr","Green","<1%",0
"2021-05-10","SCRB2",50,"mcr","Brown","<1%",0
"2021-05-10","SCRB2",50,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB2",50,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SCRB2",50,"sav","Halodule wrightii","1-5%",1
"2021-05-10","SCRB2",50,"sav","Syringodium filiforme","26-50%",3
"2021-05-10","SCRB2",50,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB2",50,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB2",50,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB3",0,"mcr","Red","1-5%",1
"2021-05-10","SCRB3",0,"mcr","Green","<1%",0
"2021-05-10","SCRB3",0,"mcr","Brown","<1%",0
"2021-05-10","SCRB3",0,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB3",0,"sav","Thalassia testudinum","26-50%",3
"2021-05-10","SCRB3",0,"sav","Halodule wrightii","6-25%",2
"2021-05-10","SCRB3",0,"sav","Syringodium filiforme","6-25%",2
"2021-05-10","SCRB3",0,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB3",0,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB3",0,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB3",10,"mcr","Red","1-5%",1
"2021-05-10","SCRB3",10,"mcr","Red","6-25%",2
"2021-05-10","SCRB3",10,"mcr","Green","<1%",0
"2021-05-10","SCRB3",10,"mcr","Brown","<1%",0
"2021-05-10","SCRB3",10,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB3",10,"sav","Thalassia testudinum","1-5%",1
"2021-05-10","SCRB3",10,"sav","Halodule wrightii","<1%",0
"2021-05-10","SCRB3",10,"sav","Syringodium filiforme","26-50%",3
"2021-05-10","SCRB3",10,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB3",10,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB3",10,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB3",20,"mcr","Red","6-25%",2
"2021-05-10","SCRB3",20,"mcr","Green","<1%",0
"2021-05-10","SCRB3",20,"mcr","Brown","<1%",0
"2021-05-10","SCRB3",20,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB3",20,"sav","Thalassia testudinum","1-5%",1
"2021-05-10","SCRB3",20,"sav","Halodule wrightii","<1%",0
"2021-05-10","SCRB3",20,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB3",20,"sav","Ruppia maritima","26-50%",3
"2021-05-10","SCRB3",20,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB3",20,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB3",30,"mcr","Red","6-25%",2
"2021-05-10","SCRB3",30,"mcr","Green","<1%",0
"2021-05-10","SCRB3",30,"mcr","Brown","<1%",0
"2021-05-10","SCRB3",30,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB3",30,"sav","Thalassia testudinum","6-25%",2
"2021-05-10","SCRB3",30,"sav","Halodule wrightii","<1%",0
"2021-05-10","SCRB3",30,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB3",30,"sav","Ruppia maritima","6-25%",2
"2021-05-10","SCRB3",30,"sav","Halophila engelmannii","1-5%",1
"2021-05-10","SCRB3",30,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB3",40,"mcr","Red","6-25%",2
"2021-05-10","SCRB3",40,"mcr","Red","6-25%",2
"2021-05-10","SCRB3",40,"mcr","Green","<1%",0
"2021-05-10","SCRB3",40,"mcr","Brown","<1%",0
"2021-05-10","SCRB3",40,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB3",40,"sav","Thalassia testudinum","6-25%",2
"2021-05-10","SCRB3",40,"sav","Halodule wrightii","<1%",0
"2021-05-10","SCRB3",40,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SCRB3",40,"sav","Ruppia maritima","6-25%",2
"2021-05-10","SCRB3",40,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB3",40,"sav","Halophila decipiens","<1%",0
"2021-05-10","SCRB3",50,"mcr","Red","6-25%",2
"2021-05-10","SCRB3",50,"mcr","Green","<1%",0
"2021-05-10","SCRB3",50,"mcr","Brown","<1%",0
"2021-05-10","SCRB3",50,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SCRB3",50,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SCRB3",50,"sav","Halodule wrightii","<1%",0
"2021-05-10","SCRB3",50,"sav","Syringodium filiforme","26-50%",3
"2021-05-10","SCRB3",50,"sav","Ruppia maritima","<1%",0
"2021-05-10","SCRB3",50,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SCRB3",50,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC1",0,"mcr","Red","26-50%",3
"2021-05-10","SPPC1",0,"mcr","Green","1-5%",1
"2021-05-10","SPPC1",0,"mcr","Green","1-5%",1
"2021-05-10","SPPC1",0,"mcr","Brown","<1%",0
"2021-05-10","SPPC1",0,"mcr","Cyanobacteria","6-25%",2
"2021-05-10","SPPC1",0,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SPPC1",0,"sav","Halodule wrightii","26-50%",3
"2021-05-10","SPPC1",0,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SPPC1",0,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC1",0,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC1",0,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC1",10,"mcr","Red","76-100%",5
"2021-05-10","SPPC1",10,"mcr","Green","<1%",0
"2021-05-10","SPPC1",10,"mcr","Brown","<1%",0
"2021-05-10","SPPC1",10,"mcr","Cyanobacteria","26-50%",3
"2021-05-10","SPPC1",10,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SPPC1",10,"sav","Halodule wrightii","26-50%",3
"2021-05-10","SPPC1",10,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SPPC1",10,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC1",10,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC1",10,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC1",20,"mcr","Red","26-50%",3
"2021-05-10","SPPC1",20,"mcr","Green","1-5%",1
"2021-05-10","SPPC1",20,"mcr","Green","1-5%",1
"2021-05-10","SPPC1",20,"mcr","Brown","<1%",0
"2021-05-10","SPPC1",20,"mcr","Cyanobacteria","<1%",0
"2021-05-10","SPPC1",20,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SPPC1",20,"sav","Halodule wrightii","6-25%",2
"2021-05-10","SPPC1",20,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SPPC1",20,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC1",20,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC1",20,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC1",30,"mcr","Red","76-100%",5
"2021-05-10","SPPC1",30,"mcr","Green","<1%",0
"2021-05-10","SPPC1",30,"mcr","Brown","<1%",0
"2021-05-10","SPPC1",30,"mcr","Cyanobacteria","6-25%",2
"2021-05-10","SPPC1",30,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SPPC1",30,"sav","Halodule wrightii","1-5%",1
"2021-05-10","SPPC1",30,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SPPC1",30,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC1",30,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC1",30,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC1",40,"mcr","Red","51-75%",4
"2021-05-10","SPPC1",40,"mcr","Green","<1%",0
"2021-05-10","SPPC1",40,"mcr","Brown","<1%",0
"2021-05-10","SPPC1",40,"mcr","Cyanobacteria","6-25%",2
"2021-05-10","SPPC1",40,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SPPC1",40,"sav","Halodule wrightii","26-50%",3
"2021-05-10","SPPC1",40,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SPPC1",40,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC1",40,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC1",40,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC1",50,"mcr","Red","6-25%",2
"2021-05-10","SPPC1",50,"mcr","Green","<1%",0
"2021-05-10","SPPC1",50,"mcr","Brown","<1%",0
"2021-05-10","SPPC1",50,"mcr","Cyanobacteria","6-25%",2
"2021-05-10","SPPC1",50,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SPPC1",50,"sav","Halodule wrightii","6-25%",2
"2021-05-10","SPPC1",50,"sav","Syringodium filiforme","<1%",0
"2021-05-10","SPPC1",50,"sav","Ruppia maritima","26-50%",3
"2021-05-10","SPPC1",50,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC1",50,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC2",0,"mcr","Red","76-100%",5
"2021-05-10","SPPC2",0,"mcr","Green","<1%",0
"2021-05-10","SPPC2",0,"mcr","Brown","<1%",0
"2021-05-10","SPPC2",0,"mcr","Cyanobacteria","26-50%",3
"2021-05-10","SPPC2",0,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SPPC2",0,"sav","Halodule wrightii","<1%",0
"2021-05-10","SPPC2",0,"sav","Syringodium filiforme","26-50%",3
"2021-05-10","SPPC2",0,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC2",0,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC2",0,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC2",10,"mcr","Red","51-75%",4
"2021-05-10","SPPC2",10,"mcr","Green","<1%",0
"2021-05-10","SPPC2",10,"mcr","Brown","<1%",0
"2021-05-10","SPPC2",10,"mcr","Cyanobacteria","26-50%",3
"2021-05-10","SPPC2",10,"sav","Thalassia testudinum","6-25%",2
"2021-05-10","SPPC2",10,"sav","Halodule wrightii","<1%",0
"2021-05-10","SPPC2",10,"sav","Syringodium filiforme","51-75%",4
"2021-05-10","SPPC2",10,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC2",10,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC2",10,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC2",20,"mcr","Red","26-50%",3
"2021-05-10","SPPC2",20,"mcr","Green","<1%",0
"2021-05-10","SPPC2",20,"mcr","Brown","<1%",0
"2021-05-10","SPPC2",20,"mcr","Cyanobacteria","6-25%",2
"2021-05-10","SPPC2",20,"sav","Thalassia testudinum","6-25%",2
"2021-05-10","SPPC2",20,"sav","Halodule wrightii","<1%",0
"2021-05-10","SPPC2",20,"sav","Syringodium filiforme","26-50%",3
"2021-05-10","SPPC2",20,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC2",20,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC2",20,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC2",30,"mcr","Red","26-50%",3
"2021-05-10","SPPC2",30,"mcr","Red","76-100%",5
"2021-05-10","SPPC2",30,"mcr","Green","<1%",0
"2021-05-10","SPPC2",30,"mcr","Brown","<1%",0
"2021-05-10","SPPC2",30,"mcr","Cyanobacteria","26-50%",3
"2021-05-10","SPPC2",30,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SPPC2",30,"sav","Halodule wrightii","<1%",0
"2021-05-10","SPPC2",30,"sav","Syringodium filiforme","26-50%",3
"2021-05-10","SPPC2",30,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC2",30,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC2",30,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC2",40,"mcr","Red","76-100%",5
"2021-05-10","SPPC2",40,"mcr","Green","<1%",0
"2021-05-10","SPPC2",40,"mcr","Brown","<1%",0
"2021-05-10","SPPC2",40,"mcr","Cyanobacteria","26-50%",3
"2021-05-10","SPPC2",40,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SPPC2",40,"sav","Halodule wrightii","<1%",0
"2021-05-10","SPPC2",40,"sav","Syringodium filiforme","6-25%",2
"2021-05-10","SPPC2",40,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC2",40,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC2",40,"sav","Halophila decipiens","<1%",0
"2021-05-10","SPPC2",50,"mcr","Red","76-100%",5
"2021-05-10","SPPC2",50,"mcr","Green","<1%",0
"2021-05-10","SPPC2",50,"mcr","Brown","<1%",0
"2021-05-10","SPPC2",50,"mcr","Cyanobacteria","6-25%",2
"2021-05-10","SPPC2",50,"sav","Thalassia testudinum","<1%",0
"2021-05-10","SPPC2",50,"sav","Halodule wrightii","<1%",0
"2021-05-10","SPPC2",50,"sav","Syringodium filiforme","26-50%",3
"2021-05-10","SPPC2",50,"sav","Ruppia maritima","<1%",0
"2021-05-10","SPPC2",50,"sav","Halophila engelmannii","<1%",0
"2021-05-10","SPPC2",50,"sav","Halophila decipiens","<1%",0
"2021-05-18","CB-0",0,"mcr","Red","<1%",0
"2021-05-18","CB-0",0,"mcr","Green","<1%",0
"2021-05-18","CB-0",0,"mcr","Brown","<1%",0
"2021-05-18","CB-0",0,"mcr","Cyanobacteria","<1%",0
"2021-05-18","CB-0",0,"sav","Thalassia testudinum","<1%",0
"2021-05-18","CB-0",0,"sav","Halodule wrightii","76-100%",5
"2021-05-18","CB-0",0,"sav","Syringodium filiforme","<1%",0
"2021-05-18","CB-0",0,"sav","Ruppia maritima","<1%",0
"2021-05-18","CB-0",0,"sav","Halophila engelmannii","<1%",0
"2021-05-18","CB-0",0,"sav","Halophila decipiens","<1%",0
"2021-05-18","CB-0",10,"mcr","Red","<1%",0
"2021-05-18","CB-0",10,"mcr","Green","<1%",0
"2021-05-18","CB-0",10,"mcr","Brown","<1%",0
"2021-05-18","CB-0",10,"mcr","Cyanobacteria","<1%",0
"2021-05-18","CB-0",10,"sav","Thalassia testudinum","<1%",0
"2021-05-18","CB-0",10,"sav","Halodule wrightii","76-100%",5
"2021-05-18","CB-0",10,"sav","Syringodium filiforme","<1%",0
"2021-05-18","CB-0",10,"sav","Ruppia maritima","<1%",0
"2021-05-18","CB-0",10,"sav","Halophila engelmannii","<1%",0
"2021-05-18","CB-0",10,"sav","Halophila decipiens","<1%",0
"2021-05-18","CB-0",20,"mcr","Red","<1%",0
"2021-05-18","CB-0",20,"mcr","Green","<1%",0
"2021-05-18","CB-0",20,"mcr","Brown","<1%",0
"2021-05-18","CB-0",20,"mcr","Cyanobacteria","<1%",0
"2021-05-18","CB-0",20,"sav","Thalassia testudinum","<1%",0
"2021-05-18","CB-0",20,"sav","Halodule wrightii","51-75%",4
"2021-05-18","CB-0",20,"sav","Syringodium filiforme","<1%",0
"2021-05-18","CB-0",20,"sav","Ruppia maritima","<1%",0
"2021-05-18","CB-0",20,"sav","Halophila engelmannii","<1%",0
"2021-05-18","CB-0",20,"sav","Halophila decipiens","<1%",0
"2021-05-18","CB-0",30,"mcr","Red","<1%",0
"2021-05-18","CB-0",30,"mcr","Green","<1%",0
"2021-05-18","CB-0",30,"mcr","Brown","<1%",0
"2021-05-18","CB-0",30,"mcr","Cyanobacteria","<1%",0
"2021-05-18","CB-0",30,"sav","Thalassia testudinum","<1%",0
"2021-05-18","CB-0",30,"sav","Halodule wrightii","76-100%",5
"2021-05-18","CB-0",30,"sav","Syringodium filiforme","<1%",0
"2021-05-18","CB-0",30,"sav","Ruppia maritima","<1%",0
"2021-05-18","CB-0",30,"sav","Halophila engelmannii","<1%",0
"2021-05-18","CB-0",30,"sav","Halophila decipiens","<1%",0
"2021-05-18","CB-0",40,"mcr","Red","<1%",0
"2021-05-18","CB-0",40,"mcr","Green","<1%",0
"2021-05-18","CB-0",40,"mcr","Brown","<1%",0
"2021-05-18","CB-0",40,"mcr","Cyanobacteria","<1%",0
"2021-05-18","CB-0",40,"sav","Thalassia testudinum","<1%",0
"2021-05-18","CB-0",40,"sav","Halodule wrightii","76-100%",5
"2021-05-18","CB-0",40,"sav","Syringodium filiforme","<1%",0
"2021-05-18","CB-0",40,"sav","Ruppia maritima","1-5%",1
"2021-05-18","CB-0",40,"sav","Halophila engelmannii","<1%",0
"2021-05-18","CB-0",40,"sav","Halophila decipiens","<1%",0
"2021-05-18","CB-0",50,"mcr","Red","<1%",0
"2021-05-18","CB-0",50,"mcr","Green","<1%",0
